,regionId,cryptoCurrencyId,providerName,fiatCurrencyId,amountIn,amountOut,exchangeRate,networkFee,providerFee,extraFee,chainName,paymentMethod,symbol,spread,bestRate
407,de,0xdac17f958d2ee523a2206206994597c13d831ec7,banxa,eur,25005,27781.53,0.9000548205948341,0.1,0.0,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.4551970739518083e-12,True
408,de,0xdac17f958d2ee523a2206206994597c13d831ec7,banxa,eur,27003,30001.39,0.9000549641199959,0.1,0.0,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.4551970739518083e-12,True
409,de,0xdac17f958d2ee523a2206206994597c13d831ec7,banxa,eur,29001,32221.25,0.9000550878690305,0.1,0.0,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.4551970739518083e-12,True
410,de,0xdac17f958d2ee523a2206206994597c13d831ec7,blockchaindotcom,eur,1029,1128.732099,0.9021892802571924,0.38,10.29,0,Ethereum Mainnet,debit-credit-card,USDT,-4.085620730620576e-14,False
411,de,0xdac17f958d2ee523a2206206994597c13d831ec7,coinbase,eur,1029,1083.524464,0.9262735022104678,0.26,25.1,0,Ethereum Mainnet,debit-credit-card,USDT,1.0658141036401503e-14,False
412,de,0xdac17f958d2ee523a2206206994597c13d831ec7,coinbase,eur,3027,3187.962076,0.9262688606713526,0.26,73.83,0,Ethereum Mainnet,debit-credit-card,USDT,1.4210854715202004e-13,False
413,de,0xdac17f958d2ee523a2206206994597c13d831ec7,coinbase,eur,5025,5292.372698,0.9262726341726737,0.26,122.56,0,Ethereum Mainnet,debit-credit-card,USDT,-2.984279490192421e-13,False
414,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,1029,1089.570958,0.899849608509848,0.13,48.42,0,Ethereum Mainnet,debit-credit-card,USDT,-4.973799150320701e-14,False
415,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,1029,1105.642618,0.8998567745151805,0.13,33.95,0,Ethereum Mainnet,debit-credit-card,USDT,3.552713678800501e-14,False
416,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,1029,1110.443594,0.8996494782786778,0.12,29.87,0,Ethereum Mainnet,sepa-bank-transfer,USDT,7.105427357601002e-15,False
417,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,3027,3205.559676,0.8997555158913847,0.13,142.65,0,Ethereum Mainnet,debit-credit-card,USDT,1.9895196601282805e-13,False
418,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,3027,3252.941522,0.8997579514434321,0.13,100.01,0,Ethereum Mainnet,debit-credit-card,USDT,-1.2789769243681803e-13,False
419,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,3027,3266.60622,0.899655422807589,0.12,88.06,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.7053025658242404e-13,False
420,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,5025,5321.416001,0.8997567563032552,0.13,236.89,0,Ethereum Mainnet,debit-credit-card,USDT,4.547473508864641e-13,False
421,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,5025,5400.117357,0.899758223532252,0.13,166.07,0,Ethereum Mainnet,debit-credit-card,USDT,-1.7053025658242404e-13,False
422,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,5025,5422.768846,0.8996566400942254,0.12,146.25,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.1368683772161603e-13,False
423,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,7023,7437.272326,0.8997572909366663,0.13,331.13,0,Ethereum Mainnet,debit-credit-card,USDT,2.2737367544323206e-13,False
424,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,7023,7547.304307,0.8997583406967825,0.13,232.12,0,Ethereum Mainnet,debit-credit-card,USDT,0.0,False
425,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,7023,7578.920356,0.8996571648364213,0.12,204.45,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-2.8421709430404007e-13,False
426,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,9021,9553.139765,0.8997575887554284,0.13,425.36,0,Ethereum Mainnet,debit-credit-card,USDT,-2.2737367544323206e-13,False
427,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,9021,9694.480142,0.8997584060449149,0.13,298.18,0,Ethereum Mainnet,debit-credit-card,USDT,-5.115907697472721e-13,False
428,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,9021,9735.082982,0.8996574570749766,0.12,262.64,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.2737367544323206e-13,False
429,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,11019,11668.99609,0.8997577785631086,0.13,519.6,0,Ethereum Mainnet,debit-credit-card,USDT,-4.547473508864641e-13,False
430,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,11019,11841.655978,0.8997584476187017,0.13,364.24,0,Ethereum Mainnet,debit-credit-card,USDT,7.958078640513122e-13,False
431,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,11019,11891.234493,0.8996576433084054,0.12,320.84,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-8.526512829121202e-13,False
432,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,13017,13784.852415,0.8997579101030949,0.13,613.84,0,Ethereum Mainnet,debit-credit-card,USDT,-6.821210263296962e-13,False
433,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,13017,13988.842927,0.8997584765003345,0.13,430.29,0,Ethereum Mainnet,debit-credit-card,USDT,5.684341886080802e-14,False
434,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,13017,14047.397119,0.8996577723930438,0.12,379.03,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-3.410605131648481e-13,False
435,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,15015,15900.719854,0.8997580066415022,0.13,708.07,0,Ethereum Mainnet,debit-credit-card,USDT,6.821210263296962e-13,False
436,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,15015,16136.018763,0.8997584976345631,0.13,496.35,0,Ethereum Mainnet,debit-credit-card,USDT,-4.547473508864641e-13,False
437,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,15015,16203.548629,0.899657867160649,0.11,437.24,0,Ethereum Mainnet,sepa-bank-transfer,USDT,3.410605131648481e-13,False
438,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,17013,18016.576179,0.8997580805000519,0.13,802.31,0,Ethereum Mainnet,debit-credit-card,USDT,5.684341886080801e-13,False
439,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,17013,18283.194598,0.8997585138540022,0.13,562.41,0,Ethereum Mainnet,debit-credit-card,USDT,9.094947017729282e-13,False
440,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,17013,18359.711255,0.8996579396368073,0.11,495.43,0,Ethereum Mainnet,sepa-bank-transfer,USDT,8.526512829121202e-13,False
441,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,19011,20132.443619,0.8997581387936731,0.13,896.54,0,Ethereum Mainnet,debit-credit-card,USDT,-1.7053025658242404e-12,False
442,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,19011,20430.381548,0.8997585266242625,0.13,628.46,0,Ethereum Mainnet,debit-credit-card,USDT,1.1368683772161603e-13,False
443,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,19011,20515.873881,0.8996579968788706,0.11,553.62,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-4.547473508864641e-13,False
444,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,21009,22248.299944,0.8997581860360774,0.13,990.78,0,Ethereum Mainnet,debit-credit-card,USDT,-1.1368683772161603e-13,False
445,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,21009,22577.557383,0.8997585370016995,0.13,694.52,0,Ethereum Mainnet,debit-credit-card,USDT,1.4779288903810084e-12,False
446,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,21009,22671.839858,0.8996654055318178,0.11,611.82,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.2737367544323206e-13,False
447,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,23007,24364.156269,0.8997582250731376,0.13,1085.02,0,Ethereum Mainnet,debit-credit-card,USDT,1.3642420526593924e-12,False
448,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,23007,24724.733219,0.8997585455403251,0.13,760.58,0,Ethereum Mainnet,debit-credit-card,USDT,-9.094947017729282e-13,False
449,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,23007,24827.762484,0.899673501162047,0.13,669.99,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.0231815394945443e-12,False
450,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,25005,26480.023708,0.8997582578750462,0.13,1179.25,0,Ethereum Mainnet,debit-credit-card,USDT,9.094947017729282e-13,False
451,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,25005,26871.920607,0.8997585380518611,0.13,826.63,0,Ethereum Mainnet,debit-credit-card,USDT,-1.5916157281026244e-12,False
452,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,25005,26983.673995,0.8996803031528768,0.13,728.19,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-3.410605131648481e-13,False
453,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,27003,28595.880033,0.8997582858197746,0.13,1273.49,0,Ethereum Mainnet,debit-credit-card,USDT,-1.1368683772161603e-12,False
454,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,27003,29019.096443,0.899758545249203,0.13,892.69,0,Ethereum Mainnet,debit-credit-card,USDT,-3.410605131648481e-13,True
455,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,27003,29139.596621,0.8996860986437469,0.13,786.38,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.5916157281026244e-12,False
456,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,29001,30711.736358,0.8997583099140513,0.13,1367.73,0,Ethereum Mainnet,debit-credit-card,USDT,4.547473508864641e-13,False
457,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,29001,31166.272278,0.899758551483704,0.13,958.75,0,Ethereum Mainnet,debit-credit-card,USDT,1.0231815394945443e-12,True
458,de,0xdac17f958d2ee523a2206206994597c13d831ec7,mercuryo,eur,29001,31295.519247,0.8996910956414015,0.13,844.57,0,Ethereum Mainnet,sepa-bank-transfer,USDT,6.821210263296962e-13,False
459,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,1029,1101.44,0.9003577135386404,0.12,37.19,0,Ethereum Mainnet,paypal,USDT,-4.973799150320701e-14,True
460,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,1029,1104.1,0.9003622860248167,0.12,34.79,0,Ethereum Mainnet,debit-credit-card,USDT,-2.842170943040401e-14,False
461,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,1029,1123.64,0.9003595457619877,0.12,17.2,0,Ethereum Mainnet,sepa-bank-transfer,USDT,4.973799150320701e-14,False
462,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,3027,3240.34,0.9003623076590728,0.12,109.4,0,Ethereum Mainnet,paypal,USDT,-2.842170943040401e-14,True
463,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,3027,3248.17,0.9003592792249174,0.12,102.36,0,Ethereum Mainnet,debit-credit-card,USDT,1.4210854715202004e-14,False
464,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,3027,3305.65,0.9003645274000575,0.12,50.59,0,Ethereum Mainnet,sepa-bank-transfer,USDT,3.552713678800501e-14,False
465,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,5025,5379.25,0.9003597155737324,0.12,181.62,0,Ethereum Mainnet,paypal,USDT,-2.2737367544323206e-13,True
466,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,5025,5392.24,0.9003605180778304,0.12,169.92,0,Ethereum Mainnet,debit-credit-card,USDT,-2.842170943040401e-14,False
467,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,5025,5487.67,0.9003602621877773,0.12,84.0,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.1368683772161603e-13,False
468,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,7023,7518.15,0.9003597959604425,0.12,253.84,0,Ethereum Mainnet,paypal,USDT,2.842170943040401e-14,True
469,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,7023,7536.3,0.9003622467258469,0.12,237.48,0,Ethereum Mainnet,debit-credit-card,USDT,3.694822225952521e-13,False
470,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,7023,7669.7,0.9003598576215497,0.12,117.39,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.1316282072803006e-13,False
471,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,9021,9657.04,0.9003607730733225,0.12,326.06,0,Ethereum Mainnet,paypal,USDT,2.8421709430404007e-13,True
472,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,9021,9680.38,0.9003592834165601,0.12,305.06,0,Ethereum Mainnet,debit-credit-card,USDT,2.8421709430404007e-13,False
473,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,9021,9851.71,0.9003604450394908,0.12,150.79,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.4210854715202004e-13,False
474,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,11019,11795.95,0.9003598692771672,0.12,398.28,0,Ethereum Mainnet,paypal,USDT,-3.410605131648481e-13,True
475,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,11019,11824.44,0.9003606090436418,0.12,372.62,0,Ethereum Mainnet,debit-credit-card,USDT,-2.2737367544323206e-13,False
476,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,11019,12033.73,0.900360071233109,0.12,184.19,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-5.115907697472721e-13,False
477,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,13017,13934.85,0.9003606066803732,0.12,470.49,0,Ethereum Mainnet,paypal,USDT,5.684341886080801e-13,True
478,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,13017,13968.52,0.9003595226981813,0.12,440.19,0,Ethereum Mainnet,debit-credit-card,USDT,-5.115907697472721e-13,False
479,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,13017,14215.74,0.9003604455343163,0.12,217.59,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-8.810729923425242e-13,False
480,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,15015,16073.75,0.9003611478342017,0.12,542.7,0,Ethereum Mainnet,paypal,USDT,-3.410605131648481e-13,True
481,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,15015,16112.58,0.9003604636873797,0.12,507.75,0,Ethereum Mainnet,debit-credit-card,USDT,7.958078640513122e-13,False
482,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,15015,16397.76,0.9003601711453272,0.12,250.99,0,Ethereum Mainnet,sepa-bank-transfer,USDT,5.684341886080801e-13,False
483,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,17013,18212.66,0.9003605184525489,0.12,614.92,0,Ethereum Mainnet,paypal,USDT,9.094947017729282e-13,True
484,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,17013,18256.66,0.9003596495744567,0.12,575.32,0,Ethereum Mainnet,debit-credit-card,USDT,-1.3642420526593924e-12,False
485,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,17013,18579.78,0.9003599612051382,0.12,284.39,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.5916157281026244e-12,False
486,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,19011,20351.56,0.900360463767888,0.12,687.14,0,Ethereum Mainnet,paypal,USDT,-1.5916157281026244e-12,True
487,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,19011,20400.72,0.9003603794375884,0.12,642.88,0,Ethereum Mainnet,debit-credit-card,USDT,0.0,False
488,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,19011,20761.8,0.9003602770472695,0.12,317.78,0,Ethereum Mainnet,sepa-bank-transfer,USDT,1.4779288903810084e-12,False
489,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,21009,22490.46,0.9003604194845282,0.12,759.36,0,Ethereum Mainnet,paypal,USDT,-4.547473508864641e-13,True
490,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,21009,22544.78,0.9003609704774231,0.12,710.44,0,Ethereum Mainnet,debit-credit-card,USDT,1.2505552149377763e-12,False
491,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,21009,22943.81,0.9003604893868978,0.12,351.18,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-7.389644451905042e-13,False
492,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,23007,24629.37,0.9003604233482222,0.12,831.57,0,Ethereum Mainnet,paypal,USDT,-1.3642420526593924e-12,True
493,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,23007,24688.86,0.9003603244540249,0.12,778.01,0,Ethereum Mainnet,debit-credit-card,USDT,1.0231815394945443e-12,False
494,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,23007,25125.83,0.9003603065052974,0.12,384.58,0,Ethereum Mainnet,sepa-bank-transfer,USDT,7.389644451905042e-13,False
495,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,25005,26768.27,0.9003603893714461,0.12,903.79,0,Ethereum Mainnet,paypal,USDT,-1.1368683772161603e-13,True
496,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,25005,26832.92,0.9003608254338329,0.12,845.57,0,Ethereum Mainnet,debit-credit-card,USDT,-1.3642420526593924e-12,False
497,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,25005,27307.84,0.9003604825573902,0.12,417.98,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.4779288903810084e-12,False
498,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,27003,28907.17,0.900360360422691,0.12,976.01,0,Ethereum Mainnet,paypal,USDT,1.0231815394945443e-12,True
499,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,27003,28977.0,0.9003602857438658,0.12,913.14,0,Ethereum Mainnet,debit-credit-card,USDT,-1.5916157281026244e-12,False
500,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,27003,29489.86,0.9003603272446868,0.12,451.38,0,Ethereum Mainnet,sepa-bank-transfer,USDT,0.0,False
501,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,29001,31046.08,0.9003600454550139,0.12,1048.23,0,Ethereum Mainnet,paypal,USDT,-1.3642420526593924e-12,True
502,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,29001,31121.06,0.9003607203610674,0.12,980.7,0,Ethereum Mainnet,debit-credit-card,USDT,-3.410605131648481e-13,False
503,de,0xdac17f958d2ee523a2206206994597c13d831ec7,moonpay,eur,29001,31671.88,0.9003605090698752,0.12,484.77,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-5.684341886080801e-13,False
504,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,1029,1116.76,0.9007115763458576,3.60284,19.5185,0,Ethereum Mainnet,sepa-bank-transfer,USDT,3.197442310920451e-14,False
505,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,3027,3292.91,0.9007114254565112,3.60284,57.4355,0,Ethereum Mainnet,sepa-bank-transfer,USDT,6.394884621840902e-14,False
506,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,5025,5469.07,0.9007115761911989,3.60284,95.3425,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.1316282072803006e-13,False
507,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,7023,7645.23,0.9007103331096645,3.60284,133.2595,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-3.126388037344441e-13,False
508,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,9021,9821.39,0.9007106590818611,3.60284,171.1665,0,Ethereum Mainnet,sepa-bank-transfer,USDT,7.389644451905042e-13,False
509,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,11019,11997.55,0.9007100332984651,3.60284,209.0835,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.2737367544323206e-13,False
510,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,13017,14173.71,0.900710305205906,3.60284,246.9905,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-5.400124791776761e-13,False
511,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,15015,16349.86,0.9007104440038017,3.60284,284.9075,0,Ethereum Mainnet,sepa-bank-transfer,USDT,6.821210263296962e-13,False
512,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,17013,18526.03,0.9007101176020983,3.60284,322.8145,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-5.684341886080802e-14,False
513,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,19011,20702.18,0.9007102469401772,3.60284,360.7315,0,Ethereum Mainnet,sepa-bank-transfer,USDT,1.2505552149377763e-12,False
514,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,21009,22878.35,0.9007100013768475,3.60284,398.6385,0,Ethereum Mainnet,sepa-bank-transfer,USDT,4.547473508864641e-13,False
515,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,23007,25054.5,0.9007101183420143,3.60284,436.5555,0,Ethereum Mainnet,sepa-bank-transfer,USDT,1.7621459846850485e-12,False
516,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,25005,27230.66,0.9007102530750264,3.60284,474.4625,0,Ethereum Mainnet,sepa-bank-transfer,USDT,1.0231815394945443e-12,False
517,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,27003,29406.82,0.9007100278098754,3.60284,512.3795,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.3642420526593924e-12,False
518,de,0xdac17f958d2ee523a2206206994597c13d831ec7,onramp-money,eur,29001,31582.97,0.9007101187760366,3.60284,550.2965,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.1368683772161603e-13,False
519,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,1029,1095.753551,0.8985597163718432,0.19,44.21,0,Ethereum Mainnet,debit-credit-card,USDT,-2.1316282072803006e-14,False
520,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,1029,1122.507646,0.8986397585749719,0.19,20.08,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.7763568394002505e-14,False
521,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,3027,3223.761246,0.8985590988148505,0.19,130.07,0,Ethereum Mainnet,debit-credit-card,USDT,2.2737367544323206e-13,False
522,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,3027,3302.473118,0.8986447107848949,0.19,59.06,0,Ethereum Mainnet,sepa-bank-transfer,USDT,0.0,False
523,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,5025,5351.76894,0.8985608410814538,0.19,215.92,0,Ethereum Mainnet,debit-credit-card,USDT,-3.126388037344441e-13,False
524,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,5025,5482.43859,0.8986439007244768,0.19,98.05,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-2.1316282072803006e-13,False
525,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,7023,7479.776635,0.8985602549346715,0.19,301.78,0,Ethereum Mainnet,debit-credit-card,USDT,2.8421709430404007e-13,False
526,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,7023,7662.404063,0.8986448565470281,0.19,137.03,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.5579538487363607e-13,False
527,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,9021,9607.78433,0.8985609692593922,0.19,387.63,0,Ethereum Mainnet,debit-credit-card,USDT,-2.8421709430404007e-13,False
528,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,9021,9842.369535,0.8986443730391801,0.19,176.02,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-8.810729923425242e-13,False
529,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,11019,11735.792024,0.8985605725147946,0.19,473.49,0,Ethereum Mainnet,debit-credit-card,USDT,2.8421709430404007e-13,False
530,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,11019,12022.335007,0.8986448966618785,0.19,215.0,0,Ethereum Mainnet,sepa-bank-transfer,USDT,5.115907697472721e-13,False
531,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,13017,13863.799719,0.8985602975010778,0.19,559.35,0,Ethereum Mainnet,debit-credit-card,USDT,7.958078640513122e-13,False
532,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,13017,14202.300479,0.8986445554275898,0.19,253.99,0,Ethereum Mainnet,sepa-bank-transfer,USDT,2.8421709430404007e-13,False
533,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,15015,15991.807414,0.8985607209989378,0.19,645.2,0,Ethereum Mainnet,debit-credit-card,USDT,-6.821210263296962e-13,False
534,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,15015,16382.265951,0.8986449154246184,0.19,292.97,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-1.7053025658242404e-13,False
535,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,17013,18119.804458,0.8985604694432294,0.2,731.06,0,Ethereum Mainnet,debit-credit-card,USDT,2.2737367544323206e-13,False
536,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,17013,18562.231424,0.8986451908164723,0.19,331.95,0,Ethereum Mainnet,sepa-bank-transfer,USDT,-5.684341886080801e-13,False
537,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,19011,20247.812152,0.8985607858972002,0.2,816.91,0,Ethereum Mainnet,debit-credit-card,USDT,5.684341886080801e-13,False
538,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,19011,20742.196896,0.8986449262563204,0.19,370.94,0,Ethereum Mainnet,sepa-bank-transfer,USDT,1.0231815394945443e-12,False
539,de,0xdac17f958d2ee523a2206206994597c13d831ec7,ramp-network,eur,21009,22375.819847,0.8985605952085676,0.2,902.77,0,Ethereum Mainnet,debit-credit-card,USDT,1.1368683772161603e-12,False
